State,Action,Value
"((0, 0, 1), (0, -1, -1), (1, 1, 0))","(0, 1)",-0.34789101837535585
"((0, 0, 0), (0, -1, 0), (1, 1, 0))","(1, 2)",-0.7217966743983185
"((-1, 0, -1), (-1, 0, 1), (0, 1, 1))","(0, 1)",0.08387721000000001
"((-1, 0, 0), (-1, 0, 1), (0, 0, 1))","(2, 1)",-0.21391602588999997
"((-1, 0, 0), (-1, 0, 1), (0, 1, 1))","(0, 2)",-0.1
"((-1, 0, 0), (0, 0, 1), (0, 0, 1))","(1, 0)",0.0038550910652308847
"((0, -1, -1), (0, 1, 0), (0, 1, 0))","(1, 2)",-0.44636248000000006
"((0, -1, -1), (0, 1, 1), (0, 1, 0))","(0, 0)",0.8499053647030009
"((0, 0, -1), (0, 1, 0), (0, 1, 0))","(0, 1)",0.4820270174703813
"((-1, -1, 0), (1, 1, -1), (1, 1, -1))","(0, 2)",0.9892247363356941
"((-1, 0, 0), (1, 1, -1), (0, 1, -1))","(2, 0)",0.1292630584817438
"((-1, 0, 0), (1, 1, -1), (0, 0, 0))","(2, 1)",0.1953983732202252
"((-1, 0, 0), (1, 1, -1), (1, 1, -1))","(0, 1)",-0.8332281830033343
"((-1, 0, 0), (1, 1, -1), (0, 1, 0))","(2, 2)",-0.3379951
"((1, 0, 1), (-1, 0, 0), (-1, 1, -1))","(1, 2)",0.2645718775900477
"((1, 0, 1), (-1, 0, 1), (-1, 1, -1))","(1, 1)",-0.46855900000000006
"((1, 0, 1), (-1, 0, 0), (-1, 1, 0))","(2, 2)",0.05948292536641352
"((0, -1, 0), (1, -1, 1), (-1, 0, 1))","(0, 0)",-0.271
"((0, -1, 0), (1, 0, 1), (-1, 0, 0))","(2, 2)",0.086684589
"((1, -1, 0), (1, -1, 1), (-1, 0, 1))","(2, 1)",0.5695327900000001
"((1, -1, 0), (1, 1, -1), (-1, 1, -1))","(0, 2)",0.49999914192313344
"((1, 0, 0), (0, 1, -1), (-1, 1, -1))","(1, 0)",-0.3101420975604825
"((0, 0, 0), (0, 1, 0), (-1, 1, -1))","(0, 0)",0.08482607794343608
"((1, 0, 0), (1, 1, -1), (-1, 1, -1))","(0, 1)",0.23427950000000003
"((1, 0, 0), (0, 1, 0), (-1, 1, -1))","(1, 2)",-0.032483533236883355
"((0, 0, 0), (0, 1, 0), (-1, 1, 0))","(2, 2)",-0.05994693892084219
"((-1, 0, 0), (0, 1, 0), (-1, 0, 1))","(2, 1)",-0.09129132083596012
"((-1, 0, 0), (1, 1, -1), (-1, 1, 1))","(0, 1)",0.4951511313510623
"((-1, 0, 0), (0, 1, 0), (-1, 1, 1))","(1, 2)",0.032425155000000004
"((-1, 0, 0), (0, 1, 0), (0, 0, 1))","(2, 0)",0.07185707408261167
"((-1, 1, 1), (0, 0, 0), (-1, -1, 1))","(1, 1)",-0.19
"((-1, 0, 1), (0, 0, 0), (0, -1, 1))","(0, 1)",0.030951000000000006
"((-1, 1, 1), (0, 0, 0), (0, -1, 1))","(2, 0)",-0.176149
"((0, 0, 1), (0, 0, 0), (0, -1, 1))","(0, 0)",-0.4006232825743663
"((0, -1, 1), (-1, 0, 1), (-1, 1, 0))","(2, 2)",0.34390000000000004
"((0, -1, 1), (0, 0, 1), (-1, 1, 0))","(1, 0)",-0.024901739999999985
"((1, 1, 0), (1, 0, -1), (-1, 0, -1))","(2, 1)",-0.012157665459056916
"((0, 1, 0), (1, 0, 0), (0, 0, -1))","(2, 0)",0.24231203397816353
"((0, 0, 0), (-1, -1, 0), (1, 0, 1))","(2, 1)",0.9999999999999996
"((0, 0, 0), (0, -1, 0), (1, 0, 1))","(1, 0)",-0.8647648047206157
"((-1, -1, 0), (1, -1, 1), (-1, 1, 1))","(0, 2)",0.8332281830033343
"((0, -1, 0), (1, -1, 1), (-1, 1, 0))","(2, 2)",-0.18270999999999998
"((0, 0, 0), (1, -1, 0), (-1, 1, 0))","(1, 2)",-0.16394808887607115
"((0, -1, 0), (1, -1, 1), (-1, 1, 1))","(0, 0)",-0.40951000000000004
"((0, 0, 0), (1, -1, 1), (-1, 1, 0))","(0, 1)",0.16014252783046953
"((1, 1, 0), (-1, 1, 0), (-1, 0, -1))","(1, 2)",-0.08178551672112788
"((1, 1, 0), (-1, 1, 1), (-1, 0, -1))","(2, 1)",0.68618940391
"((1, 1, 0), (-1, 1, 0), (0, 0, -1))","(2, 0)",-0.264439
"((0, 1, 0), (0, 1, 0), (0, 0, -1))","(1, 0)",-0.9035576622952388
"((0, 1, 0), (-1, 1, 1), (-1, 0, -1))","(2, 1)",0.7458134171671
"((0, 0, 0), (0, 1, 1), (-1, 0, -1))","(0, 1)",-0.3565288028426382
"((0, 1, 0), (0, 1, 1), (-1, 0, -1))","(1, 0)",0.071268182289696
"((0, 0, 0), (0, 1, 1), (0, 0, -1))","(2, 0)",-0.7729068827992002
"((-1, 0, -1), (1, 0, 1), (-1, 1, 0))","(2, 2)",-0.34390000000000004
"((0, 0, -1), (1, 0, 1), (-1, 0, 0))","(2, 1)",0.06019200000000001
"((-1, 0, -1), (1, 0, 1), (-1, 1, 1))","(1, 1)",0.6513215599000001
"((0, 0, -1), (1, 0, 1), (-1, 1, 0))","(0, 0)",0.06323215599000001
"((0, 0, 0), (1, 0, 1), (-1, 0, 0))","(0, 2)",-0.07847051715989997
"((-1, 0, 0), (0, 1, -1), (0, 0, 1))","(2, 0)",0.43017659935460884
"((-1, 0, 0), (0, 1, 0), (0, 0, 1))","(1, 2)",0.033897043603153855
"((1, 0, 0), (1, -1, -1), (-1, 0, 1))","(0, 1)",-0.8996054572368818
"((0, 0, 0), (1, -1, 0), (-1, 0, 1))","(0, 0)",-0.6076565506822357
"((0, 0, 0), (0, 0, 0), (-1, 0, 1))","(1, 0)",0.2880845987641759
"((1, 1, 0), (1, -1, -1), (-1, 0, 1))","(0, 2)",0.9999238226519541
"((1, 0, 0), (1, -1, 0), (-1, 0, 1))","(1, 2)",0.40063417968564513
"((0, 0, 0), (1, 0, 0), (-1, 0, 1))","(1, 1)",0.5847746540535781
"((1, -1, 1), (0, 0, -1), (0, 0, 0))","(2, 1)",0.1519254421238372
"((1, -1, 1), (0, -1, -1), (1, 1, 0))","(2, 2)",-0.7712320754503901
"((1, 0, 1), (0, 0, -1), (0, 0, 0))","(0, 1)",-0.06395246501646705
"((-1, 1, 1), (0, 0, 0), (-1, 0, 0))","(1, 2)",-0.4514451489
"((-1, 1, 1), (0, 0, 1), (-1, 0, 0))","(1, 0)",0.5695327900000001
"((0, 1, 1), (0, 0, 0), (-1, 0, 0))","(0, 0)",0.27937567007175
"((0, 1, 1), (0, -1, -1), (0, -1, 1))","(0, 0)",0.7458134171671
"((0, 1, 1), (0, 0, -1), (0, -1, 0))","(2, 2)",0.1924348109682552
"((0, 1, 0), (0, 0, -1), (0, 0, 0))","(0, 2)",0.7356233523504091
"((0, 1, 1), (0, 0, -1), (0, -1, 1))","(1, 1)",-0.35322855791376084
"((0, 1, 1), (0, 0, -1), (0, 0, 0))","(2, 1)",-0.5582759078446597
"((0, 0, 1), (1, 0, 0), (-1, -1, 0))","(1, 1)",-0.43268936428428084
"((0, 0, 1), (1, 1, 0), (-1, -1, 0))","(2, 2)",0.8332281830033343
"((0, 0, 1), (1, 0, 0), (0, -1, 0))","(2, 0)",0.14867256002614343
"((-1, 0, 0), (0, 1, -1), (1, -1, 1))","(0, 2)",0.9774716004550608
"((-1, 0, 0), (0, 1, -1), (1, 0, 0))","(2, 2)",0.49161869583058915
"((-1, 0, 0), (0, 1, -1), (1, 0, 1))","(2, 1)",-0.3038050000002771
"((-1, 0, 0), (0, 1, 0), (1, 0, 0))","(1, 2)",-0.6416666180418191
"((1, 0, 1), (-1, 1, 0), (-1, -1, 0))","(1, 2)",-0.248436721
"((0, 0, 1), (0, 1, 0), (-1, -1, 0))","(0, 0)",-0.08319217683755568
"((0, 0, 1), (0, 0, 0), (-1, 0, 0))","(1, 1)",0.2112813163490847
"((1, 0, 1), (0, 1, 0), (-1, -1, 0))","(1, 0)",-0.31342684401000004
"((0, 0, 1), (0, 1, 0), (-1, 0, 0))","(2, 1)",0.1421739510683833
"((1, -1, 0), (1, 1, 0), (-1, -1, 0))","(0, 2)",-0.13309937439726482
"((1, -1, 0), (1, 0, 0), (0, -1, 0))","(1, 1)",0.07921890000000001
"((1, -1, 1), (1, 1, 0), (-1, -1, 0))","(2, 2)",0.7941088679053511
"((1, -1, 0), (1, 1, 0), (0, -1, 0))","(2, 0)",-0.19322769562129
"((1, 1, -1), (0, -1, 1), (0, 0, -1))","(1, 0)",-0.6736192196830442
"((1, 0, -1), (0, -1, 1), (0, 0, 0))","(0, 1)",0.02733333654772159
"((1, 0, -1), (0, 0, 0), (0, 0, 0))","(1, 2)",0.28958745185937806
"((1, 1, -1), (1, -1, 1), (0, 0, -1))","(2, 0)",0.9999704873345693
"((0, 0, 1), (1, -1, 0), (1, -1, -1))","(1, 2)",-0.5695327900000001
"((0, 0, 1), (1, -1, 1), (1, -1, -1))","(0, 1)",0.68618940391
"((0, 0, 1), (1, -1, 0), (1, -1, 0))","(2, 2)",-0.3081135596798116
"((0, 1, 1), (-1, 1, -1), (-1, 0, 0))","(0, 0)",0.40951000000000004
"((0, 1, 0), (-1, 1, 0), (-1, 0, 0))","(0, 2)",0.00514683493290001
"((0, 1, 0), (0, 1, 0), (-1, 0, 0))","(1, 0)",-0.4408039218690005
"((1, 0, -1), (0, -1, 0), (1, 1, -1))","(0, 1)",-0.5309684651782347
"((1, 0, -1), (0, -1, 0), (0, 1, 0))","(2, 0)",0.8210882113741289
"((1, 1, -1), (0, -1, 0), (1, 1, -1))","(1, 0)",0.4845484228086837
"((1, 0, -1), (0, -1, 0), (1, 1, 0))","(2, 2)",-0.6324571367235079
"((1, 0, -1), (0, 0, 0), (0, 1, 0))","(1, 1)",0.08619278457643975
"((0, 0, -1), (-1, 1, -1), (1, 1, 0))","(2, 2)",0.9690968456173674
"((0, 0, -1), (-1, 0, 0), (1, 1, 0))","(1, 1)",0.2231217143402125
"((0, 0, 0), (-1, 0, 0), (0, 1, 0))","(2, 0)",0.7596561580891252
"((0, 0, -1), (-1, 1, 0), (1, 1, 0))","(1, 2)",-0.9175230930657987
"((-1, 1, 0), (0, 0, 0), (-1, 1, 0))","(1, 1)",0.68618940391
"((1, -1, 0), (1, 1, -1), (0, -1, 0))","(0, 2)",0.16966998525932717
"((0, 0, 0), (1, 1, -1), (0, -1, 0))","(0, 0)",0.8861895709740927
"((1, -1, 1), (1, 1, -1), (0, -1, 0))","(2, 2)",-0.40951000000000004
"((1, 0, 0), (1, 1, -1), (0, -1, 0))","(0, 1)",-0.8648171735352377
"((0, 0, 0), (1, 1, 0), (0, -1, 0))","(1, 2)",-0.5713287809605506
"((1, 1, 0), (0, 0, 0), (-1, 0, -1))","(1, 2)",-0.26002279
"((1, 1, 0), (0, 0, 1), (-1, 0, -1))","(2, 1)",0.5217031000000001
"((1, -1, 0), (-1, 0, 1), (1, -1, 0))","(2, 2)",-0.40951000000000004
"((0, 0, 0), (-1, 0, 1), (1, -1, 0))","(0, 0)",0.1151224956149888
"((1, 0, 0), (-1, 0, 1), (1, -1, 0))","(0, 1)",0.20704277006233346
"((0, -1, 0), (-1, 1, -1), (1, 0, 1))","(2, 1)",0.7712320754503901
"((0, -1, 0), (0, 0, 0), (1, 0, 0))","(1, 1)",0.8194232510483378
"((0, -1, 0), (-1, 1, 0), (1, 0, 1))","(1, 2)",-0.34390000000000004
"((0, -1, 0), (0, 1, 0), (1, 0, 0))","(1, 0)",-0.6679755194046383
"((-1, 0, 0), (-1, -1, 1), (0, 1, 1))","(0, 1)",-0.06968077188922667
"((-1, 0, 0), (-1, 0, 0), (0, 1, 1))","(1, 2)",0.0171
"((-1, 1, 0), (-1, -1, 1), (0, 1, 1))","(0, 2)",-0.5217031000000001
"((-1, 0, 0), (-1, 0, 1), (0, 1, 1))","(1, 1)",-0.271
"((0, 0, 0), (-1, 0, 0), (0, 1, 1))","(0, 0)",-0.21575397193471
"((-1, 0, 1), (0, 0, 1), (-1, 1, 0))","(1, 0)",0.6125795110000001
"((0, 0, 0), (0, 0, 1), (-1, 1, 0))","(0, 0)",0.17808058577863428
"((1, 1, -1), (-1, 0, 0), (1, 0, -1))","(1, 2)",0.4011058853483362
"((1, 1, -1), (0, 0, 0), (0, 0, -1))","(2, 0)",-0.506922271452142
"((1, 1, -1), (0, 0, 0), (0, 0, 0))","(2, 2)",0.6053192731284106
"((-1, 0, -1), (1, 0, 0), (1, 1, -1))","(0, 1)",-0.7458134171671
"((-1, 0, 0), (0, 0, 0), (1, 1, -1))","(1, 0)",-0.67987832414419
"((-1, 1, -1), (1, 0, 0), (1, 1, -1))","(1, 1)",0.8905810108684877
"((0, 0, 0), (0, 0, 0), (1, 1, -1))","(0, 0)",0.07789413012654955
"((1, 0, -1), (1, 0, -1), (-1, 0, 1))","(0, 1)",-0.23453541100000003
"((1, 0, -1), (0, 0, -1), (0, 0, 1))","(1, 0)",0.0
"((1, 1, -1), (1, 0, -1), (-1, 0, 1))","(1, 1)",0.68618940391
"((1, 0, -1), (1, 0, -1), (0, 0, 1))","(2, 0)",0.050270310000000006
"((1, 0, -1), (0, 0, 0), (0, 0, 1))","(1, 2)",-0.7000339137310421
"((-1, 0, -1), (1, 0, 1), (0, 0, 0))","(2, 2)",-0.04534325066047323
"((0, 0, -1), (1, 0, 0), (0, 0, 0))","(1, 2)",0.17564224349297253
"((-1, 0, -1), (1, 0, 1), (0, 0, 1))","(0, 1)",0.6125795110000001
"((0, 0, -1), (1, 0, 1), (0, 0, 0))","(0, 0)",-0.2314860469842154
"((0, 1, -1), (1, -1, 0), (0, -1, 1))","(2, 0)",0.450000056298423
"((0, 0, -1), (1, 0, 0), (0, -1, 1))","(0, 1)",0.20291763409745914
"((0, 1, -1), (1, 0, 0), (0, -1, 1))","(1, 1)",0.22121674403996472
"((0, 0, 0), (1, 0, 0), (0, -1, 1))","(0, 2)",0.0950453808370933
"((-1, 0, -1), (-1, 1, 1), (0, 0, 1))","(2, 0)",-0.3751413419101463
"((-1, 0, -1), (0, 1, 0), (0, 0, 1))","(1, 2)",-0.2287918254620927
"((-1, 0, -1), (0, 1, 1), (0, 0, 1))","(1, 0)",0.08705995110000002
"((-1, 0, 0), (0, 1, 0), (0, 0, 1))","(0, 2)",0.47089214725602546
"((0, 0, -1), (1, 1, 0), (-1, 1, -1))","(0, 0)",-0.13418753401
"((1, 0, -1), (1, 1, 0), (-1, 1, -1))","(0, 1)",-0.5695327900000001
"((0, 0, -1), (1, 1, 0), (-1, 1, 0))","(2, 2)",-0.2585341
"((1, 0, 1), (-1, 0, -1), (0, 0, 0))","(2, 2)",-0.3175831
"((1, 0, 1), (-1, 0, -1), (0, 0, 1))","(1, 1)",0.717570463519
"((1, 0, 1), (-1, 0, 0), (0, 0, 0))","(1, 2)",-0.4948265177754345
"((-1, 1, -1), (1, 0, 1), (-1, 1, -1))","(1, 1)",0.7458134171671
"((-1, 1, 0), (1, 0, 0), (-1, 0, 0))","(1, 2)",0.013807994039100003
"((-1, 1, 0), (1, 0, 1), (-1, 1, -1))","(0, 2)",-0.40951000000000004
"((-1, 1, 0), (1, 0, 1), (-1, 0, 0))","(2, 2)",0.019737097300333448
"((-1, 0, -1), (0, 1, -1), (0, 1, 1))","(0, 1)",0.46855900000000006
"((-1, 0, -1), (0, 1, 0), (0, 1, 1))","(1, 2)",-0.28385295364810004
"((-1, 0, 1), (0, 0, 0), (0, 0, 0))","(1, 0)",0.2503505162612233
"((-1, 0, 1), (1, 0, 0), (0, 0, 0))","(1, 2)",0.2988848874362499
"((-1, 0, 0), (-1, 0, 1), (0, 1, 0))","(2, 2)",0.0226396353519
"((-1, 1, 0), (-1, 0, 1), (0, 1, -1))","(2, 0)",-0.008862938119652497
"((-1, 0, 0), (0, 0, 1), (0, 1, -1))","(0, 1)",0.0522459
"((-1, 1, 0), (-1, 0, 1), (1, 1, -1))","(1, 1)",0.717570463519
"((-1, 1, 0), (0, 0, 1), (0, 1, -1))","(1, 0)",0.009000000000000001
"((1, -1, 0), (-1, 0, -1), (1, 0, 1))","(1, 1)",0.9999992612520906
"((1, -1, 0), (0, 0, -1), (1, 0, 0))","(2, 2)",0.6713151454925345
"((0, 0, 0), (0, 0, -1), (1, 0, 0))","(0, 0)",0.8409591154151609
"((1, -1, 0), (0, 0, -1), (1, 0, 1))","(1, 0)",-0.631066097328922
"((0, 0, -1), (0, -1, 0), (0, 1, 1))","(2, 0)",0.999978485266901
"((0, 0, -1), (0, 0, 0), (0, 1, 1))","(1, 1)",-0.3648564779039369
"((-1, 0, 1), (0, 0, 1), (-1, 0, 0))","(2, 1)",-0.07658378999999998
"((0, 0, 0), (0, 0, 1), (-1, 0, 0))","(0, 2)",0.21039805346161175
"((0, 0, 1), (0, 0, 1), (-1, 0, 0))","(0, 0)",0.09507663295290003
"((-1, 0, -1), (-1, 1, 0), (1, 0, 1))","(2, 1)",0.9353891811077333
"((0, 0, -1), (-1, 1, 0), (1, 0, 0))","(2, 2)",0.6898217437923286
"((0, 0, -1), (-1, 1, 0), (1, 0, 1))","(0, 0)",-0.3301570314701346
"((1, -1, 0), (0, -1, 0), (-1, 1, 1))","(1, 0)",-0.684656322998598
"((1, -1, 0), (0, -1, 0), (0, 0, 1))","(2, 1)",0.4072615923836097
"((1, -1, 0), (1, -1, 0), (-1, 1, 1))","(1, 2)",0.4324574141163504
"((1, -1, 0), (0, -1, 0), (0, 1, 1))","(2, 0)",0.45000000013927804
"((1, -1, 0), (0, 0, 0), (0, 0, 1))","(1, 1)",0.5096363862587695
"((0, 1, 0), (-1, 1, 0), (-1, -1, 1))","(1, 2)",-0.11357730288851842
"((0, 1, 0), (-1, 1, 0), (-1, 0, 0))","(2, 2)",-0.12205945989999999
"((0, 1, 0), (-1, 1, 1), (-1, -1, 1))","(0, 0)",0.5695327900000001
"((0, 1, 0), (-1, 1, 0), (-1, 0, 1))","(2, 1)",0.05209119810000002
"((1, 0, -1), (0, -1, 1), (0, -1, 1))","(1, 0)",-0.46855900000000006
"((0, 0, 0), (0, -1, 1), (0, -1, 1))","(0, 0)",-0.45659871195088036
"((1, 0, -1), (1, -1, 1), (0, -1, 1))","(2, 0)",0.7941088679053511
"((1, 0, 0), (0, -1, 1), (0, -1, 1))","(0, 2)",0.3459482952519993
"((-1, 1, -1), (-1, 1, 0), (1, -1, 1))","(1, 2)",0.49999998972666165
"((0, 1, -1), (-1, 0, 0), (1, -1, 1))","(1, 1)",0.4698704429821065
"((0, 0, 0), (0, 0, 0), (0, -1, 1))","(2, 0)",0.530105158946806
"((0, 1, -1), (-1, 1, 0), (1, -1, 1))","(0, 0)",0.4641051006154074
"((0, 1, -1), (0, 0, 0), (1, -1, 1))","(1, 0)",0.21408757189614191
"((1, 0, -1), (1, 0, 0), (0, 0, -1))","(0, 1)",-0.09779104890000002
"((1, 1, -1), (1, 0, 0), (0, 0, -1))","(1, 2)",0.9690968456173674
"((0, 1, -1), (1, 0, 0), (1, -1, -1))","(0, 0)",0.901522909781639
"((0, 0, 0), (1, 0, 0), (1, -1, -1))","(0, 1)",0.6357157676473268
"((0, 0, 0), (0, 0, 0), (1, -1, 0))","(1, 0)",0.8406367960673846
"((0, 1, 0), (1, 0, 0), (1, -1, -1))","(0, 2)",-0.5795152817235008
"((0, 0, 0), (1, 0, 0), (1, -1, 0))","(2, 2)",-0.6864793387145915
"((1, 1, 0), (0, -1, 0), (1, -1, -1))","(1, 0)",0.9817519963685992
"((1, 1, 0), (0, 0, 0), (0, -1, -1))","(2, 0)",0.1846169797739638
"((1, 1, 0), (0, 0, 0), (1, -1, -1))","(1, 1)",-0.3638920192935702
"((0, -1, 0), (0, 1, -1), (1, 1, -1))","(0, 0)",-0.11123756851710584
"((0, -1, 0), (0, 1, -1), (1, 1, 0))","(2, 2)",-0.399412621
"((0, 0, 0), (0, 1, -1), (0, 1, 0))","(0, 1)",-0.0675403233044227
"((1, -1, 1), (-1, 0, 1), (0, 0, -1))","(2, 0)",0.23367191603659088
"((1, -1, 0), (0, 0, 1), (0, 0, -1))","(0, 2)",0.020185876450038526
"((1, -1, 1), (-1, 0, 1), (1, 0, -1))","(1, 1)",0.49961322299492733
"((1, -1, 1), (0, 0, 1), (0, 0, -1))","(1, 0)",0.09424212867291976
"((0, 1, 1), (1, -1, 0), (0, -1, -1))","(1, 2)",-0.5695327900000001
"((0, 1, 1), (0, -1, 0), (0, 0, -1))","(1, 0)",-0.17553662009911003
"((0, 1, 1), (1, -1, 1), (0, -1, -1))","(0, 0)",0.814697981114816
"((0, 1, 1), (1, -1, 0), (0, 0, -1))","(2, 1)",-0.04497302535905692
"((0, -1, 1), (0, -1, 0), (0, 0, 1))","(1, 2)",0.9774716004550608
"((1, -1, -1), (0, 1, 1), (0, 1, -1))","(2, 0)",-0.5695327900000001
"((1, -1, 0), (0, 0, 1), (0, 1, -1))","(0, 2)",0.047771145489081956
"((1, -1, 0), (0, 0, 1), (0, 0, 0))","(2, 2)",0.04049465821834959
"((0, -1, -1), (0, 1, 1), (0, -1, 1))","(2, 0)",-0.20487028912830163
"((0, 0, -1), (0, 1, 1), (0, -1, 1))","(0, 1)",-0.9470821259806066
"((1, 1, -1), (1, 0, -1), (-1, 0, 0))","(2, 2)",-0.34390000000000004
"((1, 0, -1), (1, 0, -1), (0, 0, 0))","(0, 1)",0.0522459
"((1, 1, -1), (1, 0, -1), (0, 0, 0))","(2, 0)",0.15137494748100003
"((1, 0, 0), (1, 0, -1), (0, 0, 0))","(0, 2)",-0.29493800226901756
"((0, -1, 0), (1, 0, 1), (-1, 1, -1))","(0, 0)",0.03864600000000001
"((0, -1, 0), (1, 0, 1), (0, 0, -1))","(2, 1)",0.047590280765277534
"((1, -1, 0), (1, 0, 1), (-1, 1, -1))","(1, 1)",0.28476639500000006
"((0, -1, 0), (1, 0, 1), (0, 1, -1))","(2, 0)",-0.081855
"((0, -1, 0), (1, 0, 1), (0, 0, 0))","(2, 2)",-0.32810116705541464
"((-1, 1, 0), (-1, -1, 0), (1, 1, 0))","(2, 2)",0.5217031000000001
"((0, 1, 0), (-1, -1, 0), (1, 1, 0))","(0, 0)",-0.267008841354961
"((0, 0, 0), (-1, 0, 0), (1, 1, 0))","(1, 1)",-0.4040535574012946
"((0, 0, 1), (-1, -1, 1), (0, 0, 0))","(2, 2)",0.9774716004550608
"((0, 0, 1), (0, -1, 1), (0, 0, 0))","(1, 0)",-0.6166891755720985
"((0, 0, 0), (-1, 1, -1), (0, 0, 1))","(2, 0)",0.16331424784290002
"((0, 0, 0), (-1, 1, -1), (1, 0, 1))","(0, 1)",-0.6125795110000001
"((0, 0, 0), (0, 1, -1), (0, 0, 1))","(1, 0)",-0.1148833914322252
"((1, 1, 0), (0, 0, 0), (-1, -1, 0))","(2, 2)",0.0441459
"((1, 1, 0), (0, 0, 0), (0, -1, 0))","(2, 0)",-0.29880558999999995
"((0, 1, 0), (0, 1, 0), (-1, 0, -1))","(1, 2)",-0.5549696532280001
"((0, 1, 0), (0, 1, 0), (0, 0, -1))","(2, 0)",-0.9083635924060417
"((0, 1, -1), (1, -1, -1), (0, 0, 1))","(0, 0)",-0.26776766545905695
"((0, 0, -1), (1, 0, -1), (0, 0, 1))","(0, 1)",0.015744383328153512
"((1, 1, -1), (1, -1, -1), (0, 0, 1))","(2, 0)",0.9999955703072454
"((0, 1, -1), (1, 0, -1), (0, 0, 1))","(1, 1)",-0.0045981857267099885
"((0, 0, -1), (1, 0, 0), (0, 0, 1))","(1, 2)",0.043379319025272645
"((0, 1, 0), (-1, 0, 0), (0, 0, 0))","(2, 2)",0.2473904737788594
"((0, 1, 0), (-1, 0, 0), (0, 0, 1))","(2, 1)",0.017537898025575004
"((-1, 1, -1), (-1, 1, 0), (1, 0, 0))","(2, 1)",0.9997003093271215
"((0, 1, -1), (-1, 0, 0), (1, 0, 0))","(1, 1)",0.34266667364151115
"((0, 1, -1), (-1, 1, 0), (1, 0, 0))","(0, 0)",-0.2699011391292401
"((0, 1, -1), (0, 0, 0), (1, 0, 0))","(1, 0)",0.08769841180781118
"((-1, -1, 1), (0, 1, 1), (-1, 0, 0))","(2, 2)",0.271
"((-1, -1, 0), (0, 1, 1), (0, 0, 0))","(0, 2)",0.10519389900000004
"((-1, -1, 1), (0, 1, 1), (0, 0, 0))","(2, 0)",-0.11974204889999998
"((-1, 0, 0), (0, 1, 1), (0, 0, 0))","(0, 1)",-0.4137462554287861
"((-1, 1, -1), (0, 0, 1), (0, 1, -1))","(1, 1)",0.46855900000000006
"((-1, 1, 0), (0, 0, 1), (0, 0, -1))","(2, 1)",-0.050295969999999995
"((-1, 1, 0), (0, 0, 1), (0, 1, -1))","(0, 2)",-0.25089105960900004
"((-1, 1, 0), (0, 0, 1), (0, 0, 0))","(2, 2)",0.015003664110000004
"((-1, 1, 1), (0, 1, -1), (-1, 0, 0))","(2, 2)",-0.3042571478522201
"((-1, 0, 1), (0, 1, 0), (-1, 0, 0))","(0, 1)",-0.15789767422987838
"((-1, 1, 1), (0, 1, -1), (-1, 0, 1))","(1, 0)",0.6513215599000001
"((-1, 1, 1), (0, 1, 0), (-1, 0, 0))","(1, 2)",-0.17214031076015202
"((0, 0, 1), (-1, -1, 1), (0, 1, -1))","(0, 0)",0.45431844439509456
"((0, 0, 1), (0, -1, 0), (0, 0, 0))","(2, 1)",0.3645398731133809
"((0, 0, 1), (0, -1, 1), (0, 1, -1))","(1, 0)",0.4787855503678417
"((0, 0, 1), (0, -1, 0), (0, 1, 0))","(2, 2)",0.40541672878564555
"((0, 0, 1), (1, 0, -1), (1, -1, -1))","(1, 1)",0.7941088679053511
"((0, 0, 1), (0, 0, -1), (1, 0, -1))","(1, 0)",0.44451063378851835
"((0, 0, 1), (1, 0, -1), (1, 0, -1))","(2, 1)",-0.52725163401
"((0, 0, 0), (1, -1, 0), (1, 0, -1))","(2, 1)",-0.2946776813418647
"((0, 0, 0), (1, 0, 0), (0, 0, -1))","(2, 0)",0.8581887689984213
"((0, 0, 0), (1, -1, 0), (1, 1, -1))","(0, 1)",-0.3687118280642542
"((0, 0, 0), (1, 0, 0), (1, 0, -1))","(1, 1)",-0.6789476798152828
"((0, -1, 1), (-1, 0, 0), (1, 1, -1))","(1, 1)",0.717570463519
"((0, -1, 0), (0, 0, 0), (1, 1, -1))","(0, 2)",0.4076804010468559
"((0, -1, 1), (0, 0, 0), (1, 1, -1))","(1, 0)",-0.5017389459442592
"((0, -1, 0), (0, 0, 0), (1, 1, 0))","(2, 2)",0.4098080593438292
"((0, -1, 0), (-1, 0, 1), (0, 0, 1))","(0, 2)",0.9353891811077333
"((1, -1, 1), (0, 0, -1), (1, -1, 0))","(1, 0)",0.717570463519
"((1, 0, 1), (0, 0, -1), (1, -1, 0))","(0, 1)",-0.27444007000000004
"((-1, 1, 1), (-1, 1, -1), (0, 0, 0))","(2, 1)",0.911370618803475
"((0, 1, 0), (-1, 1, -1), (0, 0, 0))","(0, 2)",0.1922765752576531
"((0, 1, 1), (-1, 1, -1), (0, 0, 0))","(0, 0)",-0.320435792454961
"((0, 0, 0), (0, -1, 1), (-1, 1, 0))","(1, 0)",-0.21662698547780054
"((0, 0, 0), (0, -1, 1), (0, 1, 0))","(2, 0)",0.4105221419671752
"((1, -1, 0), (0, -1, 1), (0, 1, -1))","(2, 0)",0.4556531410529549
"((0, 0, 0), (0, 0, 1), (0, 0, -1))","(0, 0)",0.10733702027131897
"((1, 0, 0), (0, -1, 1), (0, 1, -1))","(0, 1)",0.3362650919017796
"((1, 0, 0), (0, 0, 1), (0, 0, -1))","(1, 1)",0.15822548439015333
