State,Action,Value
"((0, -1, 0), (0, 0, 0), (1, 1, -1))","(1, 1)",0.0908257465648251
"((-1, 1, -1), (0, -1, 1), (0, 1, 0))","(1, 0)",-0.34390000000000004
"((0, 1, 1), (0, -1, 1), (0, -1, 0))","(1, 0)",-0.03978000000000001
"((0, -1, 0), (1, -1, 0), (1, 1, 0))","(1, 2)",-0.04634100000000001
"((0, 1, 1), (0, -1, 1), (-1, -1, 0))","(0, 0)",0.1
"((1, 0, 1), (0, 0, -1), (0, -1, 0))","(2, 0)",0.0171
"((1, -1, -1), (0, -1, 0), (1, 0, 1))","(1, 2)",0.06458134171671001
"((1, 0, -1), (0, -1, 0), (0, 0, 1))","(2, 0)",0.0171
"((1, 0, -1), (0, -1, 0), (1, 0, 1))","(0, 1)",-0.264439
"((0, -1, -1), (1, 0, 1), (0, 1, -1))","(1, 1)",0.1
"((1, 0, 0), (1, -1, 1), (0, -1, 0))","(2, 2)",-0.19
"((-1, 0, -1), (0, -1, 1), (0, 1, 1))","(1, 0)",-0.1
"((0, 0, -1), (0, -1, 0), (0, 1, 1))","(1, 2)",0.009000000000000001
"((-1, 0, -1), (1, -1, 1), (0, 1, 1))","(0, 1)",0.271
"((0, 0, -1), (0, -1, 1), (0, 1, 1))","(0, 0)",-0.08460999999999999
"((-1, 1, 0), (0, -1, 0), (0, 1, 1))","(1, 2)",-0.24700338495000002
"((1, 0, 0), (1, -1, 0), (-1, 1, 0))","(0, 2)",0.8499053647030009
"((-1, 0, -1), (0, 1, 1), (-1, 1, 1))","(1, 0)",0.1
"((1, 1, 0), (-1, 0, -1), (1, 0, -1))","(0, 2)",0.1
"((1, 1, 0), (-1, 0, 0), (1, 0, -1))","(1, 2)",-0.0729
"((0, -1, 0), (0, -1, 1), (1, 1, 0))","(2, 2)",0.21973105031340956
"((1, 0, -1), (1, 0, 0), (0, 1, -1))","(1, 2)",0.1
"((1, -1, 1), (-1, 0, 1), (0, 0, -1))","(1, 1)",0.023476639500000007
"((0, 1, -1), (0, -1, 1), (1, -1, 0))","(0, 0)",0.38314489373780813
"((0, 1, 0), (0, -1, 1), (0, -1, 0))","(2, 0)",0.007162701257506502
"((-1, 0, -1), (1, 1, -1), (1, 0, 0))","(2, 2)",-0.19
"((0, 1, 0), (1, 0, 0), (1, -1, -1))","(0, 0)",-0.010755900000000002
"((0, 0, 1), (-1, 1, -1), (0, 0, 0))","(2, 0)",0.1
"((1, 1, -1), (-1, 0, -1), (0, 0, 1))","(1, 1)",0.1
"((1, -1, -1), (0, 0, -1), (0, 1, 1))","(1, 0)",0.036855900000000004
"((1, -1, -1), (1, 0, -1), (0, 1, 1))","(1, 1)",-0.271
"((1, -1, -1), (0, 0, 0), (0, 1, 1))","(1, 2)",-0.009000000000000001
"((1, 1, -1), (-1, 0, -1), (1, 0, 0))","(2, 1)",-0.5695327900000001
"((1, 1, -1), (-1, 0, -1), (1, 1, 0))","(1, 1)",0.5695327900000001
"((0, -1, 0), (-1, -1, 1), (1, 1, 0))","(0, 2)",0.032290670858355006
"((1, 0, 0), (-1, 0, 0), (0, 0, 1))","(2, 0)",-0.1
"((1, 0, -1), (1, -1, -1), (0, 1, 0))","(2, 0)",0.1
"((1, 0, -1), (0, 0, -1), (0, 1, 0))","(1, 0)",0.017172531198000003
"((-1, 0, 0), (-1, 0, 1), (1, 0, 0))","(0, 1)",0.007102742422515008
"((0, 0, 0), (1, 0, -1), (1, -1, 0))","(0, 0)",0.1
"((-1, 0, -1), (0, 1, 0), (0, 1, 1))","(0, 1)",0.19
"((1, 0, 0), (1, 1, 0), (-1, -1, 0))","(2, 2)",0.1
"((1, -1, -1), (0, -1, 1), (0, 0, 1))","(2, 1)",-0.34390000000000004
"((-1, -1, 0), (0, 1, 1), (0, 0, 0))","(2, 1)",0.0
"((-1, -1, 0), (0, 1, 1), (0, 1, 0))","(2, 2)",-0.0017100000000000032
"((1, -1, -1), (0, 0, 1), (0, 0, 1))","(1, 1)",0.14375945700000003
"((1, -1, -1), (0, 0, 1), (-1, 1, 0))","(2, 2)",-0.1
"((0, 0, -1), (0, 0, 1), (-1, 1, 0))","(0, 0)",-0.097492969
"((-1, 0, 1), (1, 0, 0), (1, 0, -1))","(0, 1)",-0.1
"((-1, -1, 1), (0, 0, 0), (1, 0, 0))","(2, 2)",0.024390000000000005
"((1, -1, -1), (0, -1, 0), (1, 0, 1))","(1, 0)",0.271
"((0, 0, 0), (0, 1, 0), (0, 1, -1))","(1, 0)",-0.09612172000000001
"((0, -1, 0), (0, 0, 1), (1, 1, -1))","(1, 1)",0.018427950000000002
"((0, 0, -1), (1, -1, 1), (0, 0, 0))","(2, 0)",-0.1432552790047645
"((0, 1, 1), (1, -1, -1), (0, -1, 0))","(2, 0)",0.038245741411635045
"((0, -1, -1), (0, -1, 1), (1, 0, 1))","(1, 0)",-0.1
"((0, 0, -1), (0, -1, 1), (1, 0, 1))","(0, 1)",-0.07214409999999999
"((1, 0, 0), (0, 1, -1), (-1, 1, 0))","(0, 1)",-0.1
"((1, 0, 0), (0, 1, 0), (-1, 0, 0))","(1, 2)",0.0
"((1, 0, -1), (1, 0, -1), (0, 0, 0))","(0, 1)",-0.1
"((0, 0, 0), (-1, 1, 0), (1, 1, -1))","(1, 2)",-0.9705401997773148
"((1, 0, -1), (0, 0, 0), (1, 0, -1))","(1, 1)",-0.40951000000000004
"((1, 0, -1), (0, 1, 0), (1, -1, 0))","(1, 0)",-0.22579781823248052
"((1, 1, 0), (0, 0, -1), (1, -1, 0))","(1, 1)",-0.105093442
"((0, -1, -1), (1, 0, -1), (1, 0, 1))","(0, 0)",0.1
"((0, -1, 0), (1, 0, -1), (1, 0, 1))","(0, 2)",-0.19
"((1, 0, -1), (0, 0, 1), (1, 0, -1))","(1, 1)",-0.083414845
"((1, -1, 0), (1, 0, 1), (0, -1, 0))","(1, 1)",0.1
"((1, 1, -1), (-1, 1, 0), (0, -1, 0))","(2, 2)",0.1
"((0, 1, -1), (0, 1, 0), (0, -1, 0))","(0, 0)",0.009000000000000001
"((1, 1, -1), (0, 1, 0), (0, -1, 0))","(1, 0)",-0.1
"((0, 0, 0), (0, -1, 1), (0, 0, 1))","(1, 0)",-0.19
"((-1, -1, 1), (-1, 0, 1), (1, 0, 0))","(2, 2)",0.1
"((-1, -1, 1), (0, 0, 1), (1, 0, 0))","(1, 0)",-0.1
"((-1, 1, 0), (0, 0, -1), (1, 1, -1))","(1, 0)",-0.1
"((-1, 1, 0), (0, 0, 0), (1, 1, -1))","(1, 2)",0.0171
"((0, 0, -1), (0, -1, 1), (0, 1, 1))","(2, 0)",0.19
"((1, 0, 0), (1, 0, 0), (0, -1, -1))","(1, 1)",-0.1
"((0, 0, 1), (-1, -1, 0), (1, 0, 1))","(0, 0)",-0.19
"((0, -1, -1), (1, -1, 0), (0, 1, 1))","(0, 0)",-0.1
"((0, -1, -1), (1, 0, 0), (0, 0, 1))","(2, 1)",0.0
"((1, -1, -1), (1, -1, 0), (0, 1, 1))","(2, 0)",0.19
"((0, -1, -1), (1, 0, 0), (0, 1, 1))","(1, 1)",0.009000000000000001
"((0, -1, 0), (1, 0, 0), (0, 0, 1))","(0, 2)",0.0008100000000000002
"((0, 1, 0), (1, -1, -1), (1, -1, 0))","(0, 2)",0.07559758148359813
"((1, 1, -1), (-1, 0, 0), (1, 0, 0))","(2, 2)",0.18602626134307426
"((-1, 0, -1), (1, 1, 0), (1, 1, -1))","(1, 2)",0.19
"((0, 0, -1), (0, 1, 1), (-1, 1, -1))","(1, 0)",0.19
"((0, 0, 0), (0, 1, 0), (-1, 1, -1))","(1, 2)",0.009000000000000001
"((0, 0, 0), (0, 1, 1), (-1, 1, -1))","(0, 2)",-0.1
"((0, 0, 1), (0, 1, -1), (-1, 1, -1))","(0, 1)",0.1
"((0, 0, 1), (0, 1, -1), (0, 1, -1))","(2, 0)",-0.1
"((0, 0, -1), (1, 0, 0), (1, -1, 1))","(1, 2)",-0.1
"((0, 0, 1), (0, -1, 0), (0, 1, -1))","(2, 0)",-0.025200000000000004
"((-1, 1, 0), (1, 0, 0), (0, 0, 0))","(2, 1)",0.0038050884
"((1, -1, -1), (0, -1, 1), (0, 0, 1))","(1, 0)",-0.34390000000000004
"((1, 0, -1), (0, -1, 1), (0, 0, 0))","(2, 2)",-0.5613131601370188
"((1, 0, -1), (0, -1, 1), (0, 0, 1))","(0, 1)",0.05880690000000001
"((0, 0, 1), (1, 0, 0), (-1, 0, 0))","(1, 1)",0.0007695000000000002
"((0, 0, 0), (-1, 0, 1), (0, 1, -1))","(0, 2)",0.006127402909500003
"((0, 0, 1), (-1, 0, 1), (0, 1, -1))","(1, 1)",0.012195000000000003
"((0, 0, 0), (-1, 0, 1), (0, 1, 0))","(2, 2)",0.0010975500000000003
"((1, -1, 0), (1, -1, 1), (-1, 0, 1))","(2, 1)",0.1
"((0, 0, 0), (1, 0, -1), (0, 1, -1))","(0, 1)",-0.271
"((1, 0, -1), (0, -1, 1), (0, 0, 1))","(2, 1)",0.08705995110000002
"((0, -1, 1), (-1, -1, 0), (1, 1, 0))","(2, 2)",0.5217031000000001
"((0, 0, 1), (1, -1, -1), (0, 0, 0))","(0, 1)",0.009122017234053512
"((-1, 1, -1), (1, 0, 0), (1, -1, 0))","(2, 2)",0.025628975550000006
"((-1, 0, -1), (0, 1, 0), (-1, 1, 1))","(0, 1)",0.34390000000000004
"((0, 1, 0), (1, 0, 1), (-1, 0, -1))","(2, 1)",0.19
"((0, 0, 1), (-1, 0, 0), (0, -1, 1))","(2, 0)",0.0
"((0, -1, 1), (-1, 1, 1), (-1, 0, 0))","(0, 0)",0.025628975550000006
"((1, -1, 1), (-1, 1, 1), (-1, 0, 0))","(2, 2)",0.05
"((0, -1, 1), (-1, 1, 1), (0, 0, 0))","(2, 0)",-0.186355
"((0, -1, 0), (0, 1, 1), (0, 0, 0))","(1, 0)",0.013801401553122011
"((-1, 0, 0), (0, 1, 1), (1, 0, -1))","(0, 2)",-0.1
"((-1, 0, -1), (1, 1, 0), (1, 0, -1))","(0, 1)",-0.271
"((-1, 0, -1), (1, 1, 0), (1, 0, 0))","(2, 2)",0.013356234990000021
"((0, 1, 0), (-1, -1, 0), (1, 0, 1))","(1, 2)",0.46855900000000006
"((0, 0, 0), (0, -1, 0), (1, 1, -1))","(1, 2)",0.3940032467798979
"((0, 0, 0), (0, -1, 1), (1, 1, -1))","(0, 2)",0.45078797494076567
"((1, 0, 1), (0, 0, -1), (1, 0, -1))","(1, 0)",-0.1539
"((-1, 1, -1), (0, -1, 1), (0, 1, 0))","(2, 2)",-0.29047784401
"((0, 0, 0), (1, 1, 0), (-1, 0, -1))","(0, 0)",-0.19
"((1, 0, 0), (1, 1, 0), (-1, 0, -1))","(2, 1)",0.271
"((1, 1, -1), (0, 1, 0), (0, -1, 0))","(2, 0)",-0.1
"((1, -1, 0), (1, 0, 0), (0, 0, -1))","(1, 1)",0.0
"((0, 0, 0), (1, -1, -1), (1, -1, 1))","(0, 1)",0.12254778303430502
"((0, 1, -1), (0, -1, 1), (0, -1, 1))","(1, 0)",-0.1
"((0, 1, -1), (0, 0, 0), (0, -1, 1))","(1, 2)",0.0
"((0, 1, -1), (1, -1, 1), (0, -1, 1))","(2, 0)",0.271
"((1, 0, 1), (0, 1, -1), (-1, -1, 0))","(0, 1)",0.271
"((-1, 0, 1), (1, -1, 1), (-1, 0, 0))","(2, 2)",0.19
"((1, -1, 1), (0, 0, 0), (-1, 0, 1))","(2, 1)",-0.1
"((0, 1, -1), (0, 0, 1), (0, 0, -1))","(2, 1)",0.0
"((0, 1, 0), (0, -1, -1), (0, 1, 0))","(1, 0)",0.40721028191296776
"((1, 0, -1), (0, 1, 0), (-1, 1, -1))","(1, 0)",-0.078049
"((1, -1, -1), (-1, 0, 0), (0, 1, 1))","(2, 0)",0.19
"((0, -1, -1), (0, 0, 0), (0, 1, 1))","(0, 0)",0.025200000000000004
"((1, -1, -1), (0, 0, 0), (0, 1, 1))","(1, 0)",-0.1
"((-1, 1, -1), (-1, 0, 0), (1, 1, 0))","(2, 2)",0.34390000000000004
"((-1, 1, -1), (0, 0, 0), (1, 1, 0))","(1, 0)",-0.19
"((1, 0, -1), (0, 0, 0), (0, 1, 0))","(2, 2)",0.06559103215717817
"((0, 0, -1), (1, 0, -1), (1, 0, 0))","(2, 1)",-0.06204672099999999
"((0, 0, -1), (0, -1, 1), (1, 0, 0))","(2, 1)",0.20211374922963427
"((0, 0, -1), (1, 0, -1), (1, 0, 0))","(0, 1)",0.0171
"((0, 1, -1), (1, 0, -1), (1, 0, 0))","(2, 1)",-0.1
"((-1, -1, 1), (0, 0, 0), (1, -1, 1))","(1, 2)",0.9353891811077333
"((-1, 0, 1), (0, 0, 0), (1, -1, 1))","(0, 1)",-0.9077099773454875
"((0, 1, 1), (1, -1, -1), (-1, 0, 0))","(2, 2)",0.05535674885335501
"((0, 1, 1), (1, -1, -1), (0, 0, 0))","(2, 0)",0.019890000000000005
"((0, 0, -1), (0, 1, -1), (1, 0, 0))","(0, 1)",-0.19
"((0, 0, -1), (1, -1, 0), (1, 1, -1))","(0, 1)",-0.19
"((0, 0, -1), (1, 0, 0), (1, 1, -1))","(1, 1)",0.04634100000000001
"((0, -1, 0), (1, 1, -1), (1, 0, -1))","(0, 2)",0.1
"((0, -1, 0), (0, 1, 0), (1, 0, -1))","(1, 0)",0.21559539985200005
"((1, 0, -1), (0, -1, -1), (1, 0, 1))","(0, 1)",-0.1781334763302736
"((1, 1, -1), (0, -1, -1), (1, 0, 1))","(1, 0)",0.34390000000000004
"((0, 0, -1), (1, 1, 0), (-1, 1, -1))","(0, 0)",-0.1
"((0, 1, 0), (1, -1, 0), (0, 0, -1))","(0, 2)",-0.07214409999999999
"((-1, 0, 1), (-1, 1, 1), (0, 0, -1))","(2, 0)",0.19
"((-1, 0, 1), (0, 1, 1), (0, 0, -1))","(1, 0)",-0.1
"((0, 1, 0), (0, -1, -1), (-1, 1, 1))","(1, 0)",-0.1
"((0, 1, 0), (0, -1, -1), (0, 1, 1))","(2, 0)",0.024390000000000005
"((0, 1, -1), (1, -1, 1), (0, -1, 0))","(2, 0)",0.09047650540728669
"((0, 1, -1), (1, -1, 1), (1, -1, 0))","(0, 0)",0.38561603772519504
"((0, 0, 0), (1, 0, -1), (1, -1, 1))","(0, 0)",0.33425278004491504
"((1, 0, -1), (-1, 0, 1), (1, 0, 0))","(2, 1)",0.10462218822164207
"((-1, 0, 1), (1, -1, 1), (0, 0, 0))","(2, 2)",0.271
"((0, 0, -1), (1, -1, 1), (0, 0, 1))","(0, 0)",0.11284924171671001
"((-1, 1, 1), (-1, 1, -1), (0, 0, 0))","(2, 2)",0.024390000000000005
"((-1, 1, 1), (-1, 1, -1), (0, 0, 1))","(2, 1)",-0.1
"((0, 1, 1), (-1, 1, -1), (0, 0, 0))","(0, 0)",0.0
"((0, 1, 0), (0, 1, 1), (-1, -1, 0))","(2, 2)",0.1
"((-1, -1, 0), (0, -1, 1), (1, 0, 1))","(1, 0)",-0.1
"((0, 0, 1), (0, -1, 0), (1, -1, 0))","(0, 1)",0.4410754118069411
"((0, 1, 1), (0, -1, 0), (1, -1, 0))","(2, 2)",-0.816315424839345
"((0, -1, -1), (0, 1, 0), (1, 0, 0))","(2, 2)",-0.052413787799999986
"((0, -1, -1), (0, 1, 0), (1, 0, 1))","(0, 0)",0.271
"((-1, -1, 1), (0, 1, 0), (-1, 1, 0))","(1, 0)",0.22048368363591117
"((0, 1, 0), (0, -1, 0), (1, 0, -1))","(1, 2)",-0.08960242749099219
"((0, 1, 0), (0, -1, 1), (1, 0, -1))","(2, 1)",-0.024390000000000005
"((-1, -1, 0), (0, 1, 1), (0, 0, 0))","(2, 2)",-0.1
"((1, 0, 0), (-1, -1, 1), (1, 0, 0))","(2, 2)",0.44987101508437966
"((-1, 1, 1), (-1, 1, 0), (0, 0, -1))","(2, 0)",0.271
"((0, 1, 1), (-1, 1, 0), (0, 0, -1))","(0, 0)",-0.1
"((0, -1, 0), (1, -1, 0), (0, 0, 1))","(0, 0)",-0.33353690050000007
"((0, 0, 1), (-1, 0, 0), (0, 1, -1))","(0, 0)",0.0018976639500000005
"((0, 0, 1), (-1, 0, 0), (0, 1, 0))","(2, 2)",0.004702131
"((1, 0, -1), (-1, 0, 1), (0, 0, 1))","(0, 1)",-0.1
"((0, 0, 0), (1, -1, 0), (-1, 1, 0))","(0, 1)",-0.1
"((0, 0, 0), (1, -1, 1), (-1, 0, 0))","(2, 2)",-0.1
"((0, 0, 0), (1, -1, 1), (-1, 0, 1))","(0, 2)",0.19
"((0, 0, 1), (1, 0, -1), (1, 0, -1))","(1, 1)",-0.32139096517557997
"((0, 0, 1), (1, -1, 0), (1, 0, -1))","(0, 0)",0.717570463519
"((0, -1, 0), (1, 0, -1), (1, 1, 0))","(1, 1)",-0.024390000000000005
"((-1, 0, 0), (1, 1, 0), (1, -1, 0))","(0, 1)",-0.271
"((-1, 0, 0), (1, -1, 1), (-1, 1, 0))","(2, 2)",-0.1
"((-1, 0, 0), (1, 0, 0), (-1, 1, 0))","(1, 2)",0.0
"((-1, 0, 0), (1, -1, 1), (-1, 1, 1))","(0, 2)",0.19
"((-1, 0, 0), (1, 0, 1), (-1, 1, 0))","(1, 1)",0.009000000000000001
"((-1, 0, 0), (1, 0, 0), (0, 1, 0))","(2, 0)",0.0008100000000000002
"((-1, 0, -1), (1, -1, 1), (0, 0, 1))","(0, 1)",-0.271
"((0, -1, 1), (1, 0, 1), (0, -1, -1))","(0, 0)",-0.19
"((1, -1, 1), (1, 0, 1), (0, -1, -1))","(2, 0)",0.19
"((0, -1, 1), (1, 0, 1), (0, -1, 0))","(2, 2)",0.009000000000000001
"((-1, 0, 0), (1, 0, 1), (1, -1, 0))","(2, 2)",-0.08460999999999999
"((0, 0, -1), (1, 1, 0), (0, 1, -1))","(0, 0)",-0.1
"((1, 0, 0), (0, 1, 0), (-1, 0, -1))","(1, 0)",-0.1
"((-1, 1, 1), (0, 0, 0), (-1, 1, 0))","(1, 0)",0.34390000000000004
"((-1, 0, -1), (1, 0, -1), (1, 0, 1))","(2, 1)",0.1
"((0, 0, 0), (0, -1, 1), (0, 1, 0))","(0, 0)",0.0
"((-1, 0, 0), (1, -1, 1), (0, 0, 0))","(2, 2)",-0.04707000000000001
"((0, -1, 1), (-1, 0, 1), (1, 0, -1))","(1, 1)",0.19
"((0, -1, 1), (0, 0, 1), (1, 0, -1))","(1, 0)",-0.19
"((1, 0, 1), (-1, -1, 0), (1, 0, -1))","(0, 1)",0.9999595162339772
"((-1, 0, 1), (1, 0, 0), (0, 0, -1))","(2, 0)",-0.1
"((0, 0, 0), (1, 0, 0), (1, -1, -1))","(0, 1)",0.024390000000000005
"((0, 1, 0), (1, 0, 0), (1, -1, -1))","(1, 1)",-0.1
"((-1, -1, 1), (0, 0, 1), (0, 0, 0))","(2, 2)",0.1
"((0, 0, -1), (-1, 1, 1), (-1, 1, 1))","(0, 0)",0.19
"((0, 1, -1), (-1, 1, 0), (1, -1, 0))","(0, 0)",0.03892116727047154
"((-1, 0, -1), (1, -1, 1), (0, 1, 0))","(0, 1)",-0.1
"((-1, 0, -1), (0, 0, 1), (0, 1, 0))","(1, 0)",0.0
"((-1, 0, -1), (1, 0, 1), (0, 1, 0))","(1, 1)",0.024390000000000005
"((1, 0, 0), (0, -1, -1), (1, 1, -1))","(1, 0)",0.9994360791266039
"((0, 0, 0), (1, -1, 0), (1, -1, 1))","(1, 2)",-0.233046721
"((-1, 0, 1), (1, -1, -1), (1, 0, 0))","(2, 1)",-0.9523323379756091
"((-1, 1, -1), (1, -1, 1), (0, 0, 1))","(2, 1)",0.095
"((0, 1, -1), (1, -1, 1), (0, 0, 0))","(0, 0)",0.0171
"((1, 1, -1), (0, -1, 1), (1, -1, 0))","(2, 2)",-0.40951000000000004
"((0, 1, 0), (-1, 0, 0), (1, 0, -1))","(0, 0)",0.053299487195455464
"((1, 1, 0), (-1, 0, 0), (1, 0, -1))","(1, 1)",-0.1
"((-1, -1, 0), (0, 1, 1), (-1, 1, 0))","(0, 2)",-0.1
"((0, -1, 0), (0, 1, 1), (-1, 1, 0))","(0, 0)",-0.06682969
"((1, 1, -1), (0, 1, -1), (-1, 0, 0))","(1, 0)",-0.078049
"((1, 1, -1), (1, 1, -1), (-1, 0, 0))","(2, 1)",-0.1
"((1, 1, -1), (0, 1, -1), (0, 0, 0))","(2, 0)",0.0
"((1, 1, 0), (-1, -1, 0), (-1, 0, 1))","(0, 2)",0.271
"((1, -1, -1), (0, 0, 0), (1, 1, -1))","(1, 0)",0.1
"((0, 0, 0), (1, -1, 1), (1, 0, -1))","(0, 1)",-0.1
"((1, -1, -1), (-1, 0, 0), (1, 0, 1))","(2, 1)",0.40951000000000004
"((1, 0, 1), (0, -1, -1), (1, 0, 0))","(0, 1)",-0.1702441
"((0, 0, -1), (1, -1, 1), (0, 1, -1))","(0, 1)",-0.1
"((0, 1, 0), (0, -1, 0), (0, 1, 0))","(2, 2)",0.0029241000000000007
"((-1, 1, 0), (0, 0, 1), (1, -1, -1))","(1, 0)",-0.1
"((-1, 0, -1), (0, 1, 1), (1, 0, 0))","(2, 2)",-0.3245067090218361
"((0, 0, 1), (1, -1, 0), (1, -1, 0))","(0, 1)",0.9817519963685992
"((0, 0, 0), (-1, -1, 1), (1, 1, 0))","(0, 1)",-0.1
"((0, -1, 1), (1, 0, 1), (-1, 0, 0))","(0, 0)",-0.1
"((0, 0, 0), (1, 0, 1), (-1, 0, 0))","(0, 1)",0.0
"((0, -1, -1), (0, 1, 1), (1, 0, 0))","(0, 0)",0.1
"((-1, 0, -1), (1, 0, 1), (1, 0, -1))","(0, 1)",0.061757046351900005
"((0, 0, -1), (1, 0, 1), (1, 0, -1))","(0, 0)",-0.07214409999999999
"((0, 0, -1), (1, 0, 1), (-1, 0, 0))","(0, 1)",0.024390000000000005
"((0, 1, -1), (1, 0, 1), (-1, 0, 0))","(2, 1)",-0.1
"((0, 0, 0), (-1, 1, 0), (1, 1, -1))","(0, 1)",-0.9721459796813982
"((1, -1, 0), (0, 1, 1), (0, 0, -1))","(1, 0)",0.07942866422980502
"((1, 0, -1), (1, -1, 0), (0, 1, 0))","(2, 0)",0.1
"((1, -1, 1), (1, 0, 0), (-1, 0, -1))","(2, 1)",0.04460561505000001
"((1, -1, 0), (1, 0, 0), (-1, 0, 0))","(0, 2)",0.0018976639500000005
"((1, -1, 1), (1, 0, 0), (-1, 0, 0))","(2, 2)",0.00855
"((1, 0, 0), (0, 1, -1), (0, 0, -1))","(0, 1)",-0.1
"((0, 1, -1), (1, 1, 0), (-1, -1, 0))","(1, 2)",0.1
"((0, 1, -1), (0, 1, 0), (-1, 0, 0))","(1, 0)",0.009000000000000001
"((0, 1, -1), (1, 1, 0), (-1, 0, 0))","(2, 1)",-0.1
"((1, -1, 1), (-1, 0, -1), (0, 0, 1))","(2, 1)",-0.081
"((1, -1, 0), (0, 0, 0), (1, 0, -1))","(1, 0)",0.34390000000000004
"((0, -1, 0), (0, 1, 0), (0, 1, -1))","(0, 0)",0.01615981047220988
"((1, -1, 0), (0, 1, 0), (0, 1, -1))","(2, 0)",0.023476639500000004
"((0, -1, 0), (0, 1, 0), (0, 1, 0))","(2, 2)",0.0018976639500000005
"((0, 0, 0), (0, -1, 0), (-1, 1, 1))","(1, 0)",-0.1
"((0, 0, 0), (1, -1, 0), (-1, 1, 1))","(0, 2)",0.1
"((1, 1, -1), (0, -1, 0), (0, 0, 0))","(2, 0)",0.23412486676668393
"((1, 0, -1), (1, 0, -1), (0, -1, 1))","(1, 1)",0.1
"((1, 0, -1), (1, 0, -1), (0, 0, 1))","(2, 1)",-0.19
"((1, -1, 1), (-1, 0, 1), (0, -1, 0))","(2, 2)",0.1
"((1, 0, 1), (-1, 0, 1), (0, -1, 0))","(0, 1)",-0.1
"((-1, 0, 0), (-1, 1, 1), (1, 0, -1))","(0, 2)",0.1
"((-1, 0, 0), (-1, 1, 1), (1, 0, 0))","(2, 2)",-0.1
"((0, 0, 0), (-1, -1, 1), (-1, 1, 1))","(0, 0)",-0.1
"((0, 0, 0), (-1, 0, 0), (-1, 1, 1))","(1, 2)",-0.078049
"((-1, -1, 0), (0, 1, 0), (1, -1, 1))","(1, 2)",-0.45142041651435105
"((0, 0, -1), (1, 0, 1), (1, -1, -1))","(0, 0)",0.1
"((0, 0, 0), (1, 0, 1), (1, -1, -1))","(0, 2)",-0.1
"((-1, 0, 0), (-1, 1, 1), (1, -1, 0))","(2, 2)",0.024390000000000005
"((-1, 0, 0), (-1, 1, 1), (1, -1, 1))","(0, 1)",-0.34390000000000004
"((0, 0, 0), (-1, 1, 1), (1, -1, 0))","(0, 0)",0.0
"((0, 0, 0), (1, 0, 0), (-1, 1, 0))","(2, 2)",0.003605561505000001
"((0, 0, -1), (0, 1, 0), (0, 1, -1))","(0, 0)",-0.1
"((0, 0, 0), (-1, 1, 1), (0, -1, 0))","(0, 2)",0.024390000000000005
"((0, 0, 1), (-1, 1, 1), (0, -1, 0))","(0, 1)",-0.1
"((-1, 0, -1), (0, 1, 0), (0, 1, 0))","(2, 0)",-0.1
"((0, 0, 1), (0, 0, 1), (0, -1, -1))","(1, 0)",-0.1
"((0, 0, 1), (1, 0, 1), (0, -1, -1))","(2, 0)",0.1
"((1, 0, -1), (0, 1, -1), (1, 0, 0))","(2, 2)",0.5695327900000001
"((0, 0, -1), (1, 1, 0), (0, 1, -1))","(1, 2)",0.19
"((-1, 1, 0), (-1, 1, 0), (1, -1, 0))","(1, 2)",0.055132155990000015
"((-1, 1, 0), (-1, 1, 0), (1, 0, 0))","(2, 1)",0.00855
"((0, -1, 1), (0, -1, 0), (1, 1, 0))","(2, 2)",0.44912621467738334
"((0, -1, -1), (0, 1, 1), (1, -1, 0))","(0, 0)",0.036855900000000004
"((1, -1, -1), (0, 1, 1), (1, -1, 0))","(2, 2)",-0.19
"((0, 1, 1), (1, -1, -1), (0, 0, -1))","(2, 1)",-0.06204672099999999
"((0, 1, 1), (1, -1, 0), (0, 0, -1))","(1, 2)",0.03978000000000001
"((0, 0, 1), (-1, -1, 0), (1, 1, 0))","(0, 1)",-0.19
"((0, 1, 1), (0, 0, -1), (1, -1, -1))","(1, 0)",0.16481972978532003
"((0, 1, 1), (0, 0, 0), (1, -1, -1))","(1, 2)",-0.009000000000000001
"((-1, 0, 1), (0, -1, 0), (0, 0, 1))","(1, 2)",0.19
"((0, 1, -1), (0, 1, -1), (1, -1, 0))","(0, 0)",-0.041876792454960995
"((0, 1, -1), (0, 1, 0), (1, -1, 0))","(1, 2)",0.009000000000000001
"((0, 0, 1), (-1, -1, 0), (1, 0, 1))","(0, 1)",-0.1
"((1, 1, -1), (0, -1, 1), (0, -1, 0))","(1, 0)",-0.1
"((1, 1, -1), (0, -1, 1), (0, 0, 0))","(2, 1)",0.024390000000000005
"((0, 0, 0), (0, 1, 1), (0, 0, -1))","(0, 0)",-0.1
"((1, 0, -1), (-1, -1, 1), (0, 0, 1))","(0, 1)",0.03666140915016672
"((0, -1, 1), (-1, 0, 1), (1, 0, -1))","(2, 1)",0.0357348990557408
"((0, -1, 1), (-1, 0, 1), (1, 0, 0))","(2, 2)",0.027566077995000007
"((0, 1, 1), (-1, 0, 0), (1, 0, -1))","(1, 1)",-0.1
"((0, 1, 0), (0, -1, 1), (1, 0, -1))","(0, 0)",0.19
"((0, 0, -1), (0, 0, 0), (0, 1, 1))","(0, 0)",-0.1
"((0, 1, -1), (-1, 0, 1), (0, 1, -1))","(1, 1)",0.1
"((0, 1, -1), (0, 0, 1), (0, 1, -1))","(1, 0)",-0.1
